ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001779	natural killer cell differentiation	3/342	32/21351	0.0143324679932901	0.18658300140578	0.164657423679779	ENSMUSG00000015314/ENSMUSG00000020167/ENSMUSG00000031451	3
GO:0021904	dorsal/ventral neural tube patterning	3/342	32/21351	0.0143324679932901	0.18658300140578	0.164657423679779	ENSMUSG00000028736/ENSMUSG00000030323/ENSMUSG00000025231	3
GO:0031294	lymphocyte costimulation	3/342	32/21351	0.0143324679932901	0.18658300140578	0.164657423679779	ENSMUSG00000037944/ENSMUSG00000029710/ENSMUSG00000068105	3
GO:0036037	CD8-positive, alpha-beta T cell activation	3/342	32/21351	0.0143324679932901	0.18658300140578	0.164657423679779	ENSMUSG00000051506/ENSMUSG00000074272/ENSMUSG00000050350	3
GO:0150117	positive regulation of cell-substrate junction organization	3/342	32/21351	0.0143324679932901	0.18658300140578	0.164657423679779	ENSMUSG00000017009/ENSMUSG00000034312/ENSMUSG00000025314	3
GO:0051099	positive regulation of binding	8/342	197/21351	0.0143691931122434	0.18658300140578	0.164657423679779	ENSMUSG00000032187/ENSMUSG00000031668/ENSMUSG00000021356/ENSMUSG00000030123/ENSMUSG00000021701/ENSMUSG00000038349/ENSMUSG00000015165/ENSMUSG00000022329	8
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	6/342	123/21351	0.0143879866616422	0.18658300140578	0.164657423679779	ENSMUSG00000005312/ENSMUSG00000026883/ENSMUSG00000037104/ENSMUSG00000021701/ENSMUSG00000032867/ENSMUSG00000059456	6
GO:0046777	protein autophosphorylation	9/342	237/21351	0.0145495856370804	0.188009539225251	0.16591632744039	ENSMUSG00000022103/ENSMUSG00000031668/ENSMUSG00000036622/ENSMUSG00000020272/ENSMUSG00000063410/ENSMUSG00000059456/ENSMUSG00000029710/ENSMUSG00000057897/ENSMUSG00000042064	9
GO:0050868	negative regulation of T cell activation	6/342	124/21351	0.0149225908694177	0.190273250880155	0.167914027800241	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000069255	6
GO:0030309	poly-N-acetyllactosamine metabolic process	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000059479/ENSMUSG00000017929	2
GO:0030311	poly-N-acetyllactosamine biosynthetic process	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000059479/ENSMUSG00000017929	2
GO:0036499	PERK-mediated unfolded protein response	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000026278/ENSMUSG00000031668	2
GO:0045625	regulation of T-helper 1 cell differentiation	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000037944/ENSMUSG00000037104	2
GO:0060433	bronchus development	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000036040/ENSMUSG00000030067	2
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000030123/ENSMUSG00000074785	2
GO:1902548	negative regulation of cellular response to vascular endothelial growth factor stimulus	2/342	12/21351	0.015185445891773	0.190273250880155	0.167914027800241	ENSMUSG00000026883/ENSMUSG00000026463	2
GO:0060402	calcium ion transport into cytosol	7/342	161/21351	0.0152746520535349	0.190273250880155	0.167914027800241	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000024673/ENSMUSG00000045038/ENSMUSG00000022416/ENSMUSG00000030724/ENSMUSG00000059456	7
GO:0006979	response to oxidative stress	13/342	410/21351	0.0154973048090656	0.190273250880155	0.167914027800241	ENSMUSG00000005312/ENSMUSG00000037944/ENSMUSG00000038967/ENSMUSG00000036622/ENSMUSG00000006574/ENSMUSG00000028211/ENSMUSG00000063410/ENSMUSG00000032942/ENSMUSG00000059456/ENSMUSG00000038612/ENSMUSG00000024885/ENSMUSG00000030067/ENSMUSG00000026520	13
GO:0018345	protein palmitoylation	3/342	33/21351	0.0155822956265667	0.190273250880155	0.167914027800241	ENSMUSG00000052363/ENSMUSG00000034265/ENSMUSG00000031823	3
GO:0034260	negative regulation of GTPase activity	3/342	33/21351	0.0155822956265667	0.190273250880155	0.167914027800241	ENSMUSG00000026883/ENSMUSG00000020717/ENSMUSG00000068015	3
GO:0051085	chaperone cofactor-dependent protein refolding	3/342	33/21351	0.0155822956265667	0.190273250880155	0.167914027800241	ENSMUSG00000037548/ENSMUSG00000020109/ENSMUSG00000014195	3
GO:1905898	positive regulation of response to endoplasmic reticulum stress	3/342	33/21351	0.0155822956265667	0.190273250880155	0.167914027800241	ENSMUSG00000026278/ENSMUSG00000031668/ENSMUSG00000005312	3
GO:2000272	negative regulation of signaling receptor activity	3/342	33/21351	0.0155822956265667	0.190273250880155	0.167914027800241	ENSMUSG00000037224/ENSMUSG00000037104/ENSMUSG00000025314	3
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	4/342	60/21351	0.015612431946533	0.190273250880155	0.167914027800241	ENSMUSG00000052949/ENSMUSG00000057897/ENSMUSG00000026463/ENSMUSG00000056055	4
GO:2000401	regulation of lymphocyte migration	4/342	60/21351	0.015612431946533	0.190273250880155	0.167914027800241	ENSMUSG00000037944/ENSMUSG00000020272/ENSMUSG00000068015/ENSMUSG00000059456	4
GO:0050870	positive regulation of T cell activation	8/342	201/21351	0.0160342972901662	0.194390708251607	0.171547638138731	ENSMUSG00000037944/ENSMUSG00000037104/ENSMUSG00000006574/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000007817/ENSMUSG00000029710/ENSMUSG00000068105	8
GO:0032868	response to insulin	9/342	241/21351	0.0160569712359313	0.194390708251607	0.171547638138731	ENSMUSG00000032702/ENSMUSG00000028121/ENSMUSG00000031823/ENSMUSG00000038967/ENSMUSG00000024353/ENSMUSG00000034165/ENSMUSG00000025314/ENSMUSG00000024052/ENSMUSG00000052889	9
GO:0002312	B cell activation involved in immune response	5/342	92/21351	0.0162160621091953	0.195020892164711	0.17210376843353	ENSMUSG00000032053/ENSMUSG00000030724/ENSMUSG00000028217/ENSMUSG00000000732/ENSMUSG00000059456	5
GO:0048644	muscle organ morphogenesis	5/342	92/21351	0.0162160621091953	0.195020892164711	0.17210376843353	ENSMUSG00000022587/ENSMUSG00000028736/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474	5
GO:1904062	regulation of cation transmembrane transport	12/342	370/21351	0.0167336297927957	0.199200618852461	0.175792330751132	ENSMUSG00000046182/ENSMUSG00000005312/ENSMUSG00000016933/ENSMUSG00000020882/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000020577/ENSMUSG00000024065/ENSMUSG00000038178/ENSMUSG00000059456/ENSMUSG00000026463/ENSMUSG00000024589	12
GO:0009755	hormone-mediated signaling pathway	7/342	164/21351	0.0167413907930336	0.199200618852461	0.175792330751132	ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000024431/ENSMUSG00000029478/ENSMUSG00000007817/ENSMUSG00000020140/ENSMUSG00000019768	7
GO:0010758	regulation of macrophage chemotaxis	3/342	34/21351	0.0168916002265122	0.199200618852461	0.175792330751132	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000059456	3
GO:0050999	regulation of nitric-oxide synthase activity	3/342	34/21351	0.0168916002265122	0.199200618852461	0.175792330751132	ENSMUSG00000059456/ENSMUSG00000026463/ENSMUSG00000019768	3
GO:0090218	positive regulation of lipid kinase activity	3/342	34/21351	0.0168916002265122	0.199200618852461	0.175792330751132	ENSMUSG00000009621/ENSMUSG00000030724/ENSMUSG00000059456	3
GO:2000108	positive regulation of leukocyte apoptotic process	3/342	34/21351	0.0168916002265122	0.199200618852461	0.175792330751132	ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000014453	3
GO:0003229	ventricular cardiac muscle tissue development	4/342	62/21351	0.0174243618464289	0.203495747193951	0.179582733744734	ENSMUSG00000022587/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474	4
GO:0051058	negative regulation of small GTPase mediated signal transduction	4/342	62/21351	0.0174243618464289	0.203495747193951	0.179582733744734	ENSMUSG00000032702/ENSMUSG00000026883/ENSMUSG00000030047/ENSMUSG00000075254	4
GO:0032535	regulation of cellular component size	13/342	417/21351	0.0175647983135632	0.203495747193951	0.179582733744734	ENSMUSG00000025020/ENSMUSG00000017756/ENSMUSG00000032702/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000036622/ENSMUSG00000038807/ENSMUSG00000020717/ENSMUSG00000074238/ENSMUSG00000028328/ENSMUSG00000059456/ENSMUSG00000028745/ENSMUSG00000042064	13
GO:0043535	regulation of blood vessel endothelial cell migration	5/342	94/21351	0.0176431671756133	0.203495747193951	0.179582733744734	ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000016933/ENSMUSG00000021701/ENSMUSG00000026463	5
GO:0010749	regulation of nitric oxide mediated signal transduction	2/342	13/21351	0.0177584104302076	0.203495747193951	0.179582733744734	ENSMUSG00000110195/ENSMUSG00000026463	2
GO:0034350	regulation of glial cell apoptotic process	2/342	13/21351	0.0177584104302076	0.203495747193951	0.179582733744734	ENSMUSG00000038587/ENSMUSG00000031451	2
GO:0072540	T-helper 17 cell lineage commitment	2/342	13/21351	0.0177584104302076	0.203495747193951	0.179582733744734	ENSMUSG00000021356/ENSMUSG00000015314	2
GO:0099532	synaptic vesicle endosomal processing	2/342	13/21351	0.0177584104302076	0.203495747193951	0.179582733744734	ENSMUSG00000007659/ENSMUSG00000024983	2
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	2/342	13/21351	0.0177584104302076	0.203495747193951	0.179582733744734	ENSMUSG00000030123/ENSMUSG00000074785	2
GO:0030099	myeloid cell differentiation	13/342	419/21351	0.018192231231459	0.204743616128958	0.180683964201851	ENSMUSG00000032187/ENSMUSG00000025373/ENSMUSG00000026288/ENSMUSG00000021356/ENSMUSG00000032035/ENSMUSG00000037944/ENSMUSG00000020167/ENSMUSG00000053617/ENSMUSG00000006574/ENSMUSG00000029287/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000008193	13
GO:0030217	T cell differentiation	10/342	288/21351	0.0182184831681208	0.204743616128958	0.180683964201851	ENSMUSG00000021356/ENSMUSG00000037944/ENSMUSG00000015314/ENSMUSG00000000782/ENSMUSG00000020167/ENSMUSG00000037104/ENSMUSG00000020605/ENSMUSG00000050350/ENSMUSG00000007817/ENSMUSG00000030067	10
GO:0019934	cGMP-mediated signaling	3/342	35/21351	0.0182606134033786	0.204743616128958	0.180683964201851	ENSMUSG00000110195/ENSMUSG00000021933/ENSMUSG00000059456	3
GO:0034110	regulation of homotypic cell-cell adhesion	3/342	35/21351	0.0182606134033786	0.204743616128958	0.180683964201851	ENSMUSG00000074272/ENSMUSG00000027474/ENSMUSG00000014453	3
GO:0035025	positive regulation of Rho protein signal transduction	3/342	35/21351	0.0182606134033786	0.204743616128958	0.180683964201851	ENSMUSG00000045281/ENSMUSG00000031785/ENSMUSG00000050350	3
GO:0046677	response to antibiotic	3/342	35/21351	0.0182606134033786	0.204743616128958	0.180683964201851	ENSMUSG00000028766/ENSMUSG00000032035/ENSMUSG00000022504	3
GO:1902624	positive regulation of neutrophil migration	3/342	35/21351	0.0182606134033786	0.204743616128958	0.180683964201851	ENSMUSG00000037944/ENSMUSG00000039145/ENSMUSG00000032380	3
GO:0051785	positive regulation of nuclear division	4/342	63/21351	0.0183774038923452	0.205421042281306	0.181281785247383	ENSMUSG00000051977/ENSMUSG00000022018/ENSMUSG00000059586/ENSMUSG00000057897	4
GO:0062197	cellular response to chemical stress	11/342	332/21351	0.0186595834429884	0.207937376349387	0.183502422077352	ENSMUSG00000005312/ENSMUSG00000021070/ENSMUSG00000038967/ENSMUSG00000022471/ENSMUSG00000036622/ENSMUSG00000028211/ENSMUSG00000063410/ENSMUSG00000038612/ENSMUSG00000024885/ENSMUSG00000030067/ENSMUSG00000026520	11
GO:0090287	regulation of cellular response to growth factor stimulus	10/342	290/21351	0.0190152239998394	0.211254500778703	0.186429747495216	ENSMUSG00000020340/ENSMUSG00000024544/ENSMUSG00000035403/ENSMUSG00000026883/ENSMUSG00000059895/ENSMUSG00000029287/ENSMUSG00000053477/ENSMUSG00000036040/ENSMUSG00000026463/ENSMUSG00000052889	10
GO:0010719	negative regulation of epithelial to mesenchymal transition	3/342	36/21351	0.0196895053857697	0.21561628190157	0.190278970827112	ENSMUSG00000024544/ENSMUSG00000026883/ENSMUSG00000029287	3
GO:0070306	lens fiber cell differentiation	3/342	36/21351	0.0196895053857697	0.21561628190157	0.190278970827112	ENSMUSG00000032187/ENSMUSG00000028328/ENSMUSG00000032556	3
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	3/342	36/21351	0.0196895053857697	0.21561628190157	0.190278970827112	ENSMUSG00000037944/ENSMUSG00000037104/ENSMUSG00000074272	3
GO:0050773	regulation of dendrite development	6/342	132/21351	0.0197036832802478	0.21561628190157	0.190278970827112	ENSMUSG00000049044/ENSMUSG00000026883/ENSMUSG00000032867/ENSMUSG00000057897/ENSMUSG00000039145/ENSMUSG00000024589	6
GO:0050852	T cell receptor signaling pathway	6/342	132/21351	0.0197036832802478	0.21561628190157	0.190278970827112	ENSMUSG00000039316/ENSMUSG00000037944/ENSMUSG00000016933/ENSMUSG00000000732/ENSMUSG00000025314/ENSMUSG00000069255	6
GO:0035265	organ growth	8/342	210/21351	0.0202837156632523	0.216542054719101	0.19109595504271	ENSMUSG00000022587/ENSMUSG00000024431/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474/ENSMUSG00000022329/ENSMUSG00000019768/ENSMUSG00000030067	8
GO:0071677	positive regulation of mononuclear cell migration	4/342	65/21351	0.0203790422234295	0.216542054719101	0.19109595504271	ENSMUSG00000037944/ENSMUSG00000059456/ENSMUSG00000020702/ENSMUSG00000031451	4
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000037224/ENSMUSG00000037104	2
GO:0009083	branched-chain amino acid catabolic process	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000030268/ENSMUSG00000060376	2
GO:0048096	chromatin-mediated maintenance of transcription	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000024431/ENSMUSG00000007817	2
GO:0048102	autophagic cell death	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000040093/ENSMUSG00000028211	2
GO:0048537	mucosa-associated lymphoid tissue development	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000020167/ENSMUSG00000074272	2
GO:0048541	Peyer's patch development	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000020167/ENSMUSG00000074272	2
GO:0080154	regulation of fertilization	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000051977/ENSMUSG00000029344	2
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000032702/ENSMUSG00000074238	2
GO:1901201	regulation of extracellular matrix assembly	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000022018/ENSMUSG00000033420	2
GO:2000052	positive regulation of non-canonical Wnt signaling pathway	2/342	14/21351	0.0205013745549094	0.216542054719101	0.19109595504271	ENSMUSG00000028496/ENSMUSG00000040183	2
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	12/342	382/21351	0.0208838318683184	0.219944171468648	0.194098285237945	ENSMUSG00000075370/ENSMUSG00000039316/ENSMUSG00000026288/ENSMUSG00000021356/ENSMUSG00000037944/ENSMUSG00000015314/ENSMUSG00000030724/ENSMUSG00000037104/ENSMUSG00000000732/ENSMUSG00000043008/ENSMUSG00000069255/ENSMUSG00000068105	12
GO:0072659	protein localization to plasma membrane	10/342	295/21351	0.0211187479157343	0.22176449467124	0.195704700219723	ENSMUSG00000007659/ENSMUSG00000033530/ENSMUSG00000037533/ENSMUSG00000031823/ENSMUSG00000020903/ENSMUSG00000006574/ENSMUSG00000024065/ENSMUSG00000057897/ENSMUSG00000026463/ENSMUSG00000031451	10
GO:0071158	positive regulation of cell cycle arrest	3/342	37/21351	0.0211783875262326	0.22176449467124	0.195704700219723	ENSMUSG00000027510/ENSMUSG00000022018/ENSMUSG00000026883	3
GO:0030522	intracellular receptor signaling pathway	8/342	212/21351	0.0213272496844656	0.222683374928919	0.196515601827906	ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000020124/ENSMUSG00000024431/ENSMUSG00000029478/ENSMUSG00000007817/ENSMUSG00000046688/ENSMUSG00000019768	8
GO:0150115	cell-substrate junction organization	5/342	99/21351	0.021567498326208	0.223471420972054	0.197211043696812	ENSMUSG00000017009/ENSMUSG00000034312/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000069255	5
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	5/342	99/21351	0.021567498326208	0.223471420972054	0.197211043696812	ENSMUSG00000024807/ENSMUSG00000007659/ENSMUSG00000027246/ENSMUSG00000021070/ENSMUSG00000038612	5
GO:0002697	regulation of immune effector process	13/342	429/21351	0.0215867014769931	0.223471420972054	0.197211043696812	ENSMUSG00000062157/ENSMUSG00000037944/ENSMUSG00000015314/ENSMUSG00000017631/ENSMUSG00000037104/ENSMUSG00000024353/ENSMUSG00000074272/ENSMUSG00000025314/ENSMUSG00000069255/ENSMUSG00000030577/ENSMUSG00000030798/ENSMUSG00000014453/ENSMUSG00000030067	13
GO:0034766	negative regulation of ion transmembrane transport	6/342	135/21351	0.021737563724988	0.223761814163436	0.197467312458633	ENSMUSG00000005312/ENSMUSG00000045038/ENSMUSG00000038178/ENSMUSG00000019768/ENSMUSG00000052889/ENSMUSG00000024589	6
GO:0072331	signal transduction by p53 class mediator	6/342	135/21351	0.021737563724988	0.223761814163436	0.197467312458633	ENSMUSG00000027510/ENSMUSG00000026278/ENSMUSG00000027246/ENSMUSG00000021070/ENSMUSG00000038967/ENSMUSG00000004637	6
GO:0032092	positive regulation of protein binding	5/342	100/21351	0.0224150433947069	0.225947994810193	0.199396592566047	ENSMUSG00000031668/ENSMUSG00000030123/ENSMUSG00000021701/ENSMUSG00000038349/ENSMUSG00000022329	5
GO:0042102	positive regulation of T cell proliferation	5/342	100/21351	0.0224150433947069	0.225947994810193	0.199396592566047	ENSMUSG00000037944/ENSMUSG00000006574/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000068105	5
GO:0030177	positive regulation of Wnt signaling pathway	6/342	136/21351	0.0224458598593226	0.225947994810193	0.199396592566047	ENSMUSG00000030956/ENSMUSG00000032187/ENSMUSG00000032702/ENSMUSG00000028496/ENSMUSG00000040183/ENSMUSG00000020140	6
GO:0034763	negative regulation of transmembrane transport	6/342	136/21351	0.0224458598593226	0.225947994810193	0.199396592566047	ENSMUSG00000005312/ENSMUSG00000045038/ENSMUSG00000038178/ENSMUSG00000019768/ENSMUSG00000052889/ENSMUSG00000024589	6
GO:1903038	negative regulation of leukocyte cell-cell adhesion	6/342	136/21351	0.0224458598593226	0.225947994810193	0.199396592566047	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000069255	6
GO:0043434	response to peptide hormone	11/342	342/21351	0.0226320241369772	0.225947994810193	0.199396592566047	ENSMUSG00000032702/ENSMUSG00000028121/ENSMUSG00000031823/ENSMUSG00000038967/ENSMUSG00000029287/ENSMUSG00000024353/ENSMUSG00000034165/ENSMUSG00000025314/ENSMUSG00000066363/ENSMUSG00000024052/ENSMUSG00000052889	11
GO:0006458	'de novo' protein folding	3/342	38/21351	0.0227273147332457	0.225947994810193	0.199396592566047	ENSMUSG00000037548/ENSMUSG00000020109/ENSMUSG00000014195	3
GO:0010543	regulation of platelet activation	3/342	38/21351	0.0227273147332457	0.225947994810193	0.199396592566047	ENSMUSG00000074272/ENSMUSG00000025314/ENSMUSG00000014453	3
GO:0021799	cerebral cortex radially oriented cell migration	3/342	38/21351	0.0227273147332457	0.225947994810193	0.199396592566047	ENSMUSG00000026883/ENSMUSG00000031785/ENSMUSG00000007817	3
