ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0010631	epithelial cell migration	8/261	303/21351	0.0334009799923069	0.331647029634224	0.306029625449906	ENSMUSG00000006386/ENSMUSG00000059895/ENSMUSG00000039713/ENSMUSG00000001507/ENSMUSG00000035000/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000045038	8
BP	GO:0051931	regulation of sensory perception	3/261	58/21351	0.0340473439473246	0.335202550396752	0.309310507200712	ENSMUSG00000044708/ENSMUSG00000033174/ENSMUSG00000020872	3
BP	GO:0006883	cellular sodium ion homeostasis	2/261	24/21351	0.0344296539989808	0.335202550396752	0.309310507200712	ENSMUSG00000032412/ENSMUSG00000040907	2
BP	GO:0018230	peptidyl-L-cysteine S-palmitoylation	2/261	24/21351	0.0344296539989808	0.335202550396752	0.309310507200712	ENSMUSG00000060166/ENSMUSG00000052363	2
BP	GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	2/261	24/21351	0.0344296539989808	0.335202550396752	0.309310507200712	ENSMUSG00000060166/ENSMUSG00000052363	2
BP	GO:0036314	response to sterol	2/261	24/21351	0.0344296539989808	0.335202550396752	0.309310507200712	ENSMUSG00000040111/ENSMUSG00000024563	2
BP	GO:0045980	negative regulation of nucleotide metabolic process	2/261	24/21351	0.0344296539989808	0.335202550396752	0.309310507200712	ENSMUSG00000006574/ENSMUSG00000018501	2
BP	GO:0090132	epithelium migration	8/261	305/21351	0.0345189154877484	0.335202550396752	0.309310507200712	ENSMUSG00000006386/ENSMUSG00000059895/ENSMUSG00000039713/ENSMUSG00000001507/ENSMUSG00000035000/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000045038	8
BP	GO:0070997	neuron death	10/261	421/21351	0.0349680204080485	0.338499206959417	0.312352520193326	ENSMUSG00000031765/ENSMUSG00000028124/ENSMUSG00000034656/ENSMUSG00000024789/ENSMUSG00000007659/ENSMUSG00000021285/ENSMUSG00000027665/ENSMUSG00000057691/ENSMUSG00000050556/ENSMUSG00000048895	10
BP	GO:0001954	positive regulation of cell-matrix adhesion	3/261	59/21351	0.0355570573218613	0.343066234631965	0.316566777048245	ENSMUSG00000006386/ENSMUSG00000040690/ENSMUSG00000017009	3
BP	GO:0090130	tissue migration	8/261	307/21351	0.0356620017217814	0.343066234631965	0.316566777048245	ENSMUSG00000006386/ENSMUSG00000059895/ENSMUSG00000039713/ENSMUSG00000001507/ENSMUSG00000035000/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000045038	8
BP	GO:0070663	regulation of leukocyte proliferation	7/261	252/21351	0.0358261947555876	0.343575432935573	0.317036643358534	ENSMUSG00000006574/ENSMUSG00000020167/ENSMUSG00000044244/ENSMUSG00000000791/ENSMUSG00000033767/ENSMUSG00000017009/ENSMUSG00000006389	7
BP	GO:0044770	cell cycle phase transition	10/261	424/21351	0.0364210110255367	0.346374157186565	0.319619185814027	ENSMUSG00000023965/ENSMUSG00000030094/ENSMUSG00000020167/ENSMUSG00000024068/ENSMUSG00000034165/ENSMUSG00000005718/ENSMUSG00000047409/ENSMUSG00000022124/ENSMUSG00000040479/ENSMUSG00000028156	10
BP	GO:0046660	female sex differentiation	5/261	149/21351	0.0364241022813608	0.346374157186565	0.319619185814027	ENSMUSG00000007659/ENSMUSG00000041235/ENSMUSG00000006307/ENSMUSG00000076361/ENSMUSG00000030498	5
BP	GO:0031058	positive regulation of histone modification	4/261	102/21351	0.0365919193283309	0.346374157186565	0.319619185814027	ENSMUSG00000038518/ENSMUSG00000025019/ENSMUSG00000018501/ENSMUSG00000009555	4
BP	GO:0055078	sodium ion homeostasis	3/261	60/21351	0.0371008076770563	0.346374157186565	0.319619185814027	ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766	3
BP	GO:0060324	face development	3/261	60/21351	0.0371008076770563	0.346374157186565	0.319619185814027	ENSMUSG00000041235/ENSMUSG00000037992/ENSMUSG00000034161	3
BP	GO:0032753	positive regulation of interleukin-4 production	2/261	25/21351	0.03712754081242	0.346374157186565	0.319619185814027	ENSMUSG00000044244/ENSMUSG00000037992	2
BP	GO:0032878	regulation of establishment or maintenance of cell polarity	2/261	25/21351	0.03712754081242	0.346374157186565	0.319619185814027	ENSMUSG00000006386/ENSMUSG00000052085	2
BP	GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	2/261	25/21351	0.03712754081242	0.346374157186565	0.319619185814027	ENSMUSG00000020027/ENSMUSG00000033933	2
BP	GO:0060216	definitive hemopoiesis	2/261	25/21351	0.03712754081242	0.346374157186565	0.319619185814027	ENSMUSG00000018501/ENSMUSG00000006389	2
BP	GO:0050867	positive regulation of cell activation	10/261	426/21351	0.0374126998919892	0.347983184537538	0.321103927100871	ENSMUSG00000038855/ENSMUSG00000024789/ENSMUSG00000006574/ENSMUSG00000020167/ENSMUSG00000000791/ENSMUSG00000035000/ENSMUSG00000068220/ENSMUSG00000037992/ENSMUSG00000052085/ENSMUSG00000006389	10
BP	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	4/261	103/21351	0.0377185450201694	0.349774375442291	0.322756761086134	ENSMUSG00000006386/ENSMUSG00000024789/ENSMUSG00000018501/ENSMUSG00000037992	4
BP	GO:0070231	T cell apoptotic process	3/261	61/21351	0.0386784388869807	0.357601854140708	0.329979622020349	ENSMUSG00000033933/ENSMUSG00000052085/ENSMUSG00000041837	3
BP	GO:0006413	translational initiation	4/261	104/21351	0.0388649338517912	0.358253479803974	0.330580914176901	ENSMUSG00000025451/ENSMUSG00000026254/ENSMUSG00000037992/ENSMUSG00000028156	4
BP	GO:1902905	positive regulation of supramolecular fiber organization	6/261	204/21351	0.0397950235601628	0.362419569350596	0.334425202560698	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000030691/ENSMUSG00000020580/ENSMUSG00000017009/ENSMUSG00000045038	6
BP	GO:0043171	peptide catabolic process	2/261	26/21351	0.0399037090606226	0.362419569350596	0.334425202560698	ENSMUSG00000057530/ENSMUSG00000001441	2
BP	GO:0051354	negative regulation of oxidoreductase activity	2/261	26/21351	0.0399037090606226	0.362419569350596	0.334425202560698	ENSMUSG00000006574/ENSMUSG00000028163	2
BP	GO:0060004	reflex	2/261	26/21351	0.0399037090606226	0.362419569350596	0.334425202560698	ENSMUSG00000034656/ENSMUSG00000012819	2
BP	GO:1904893	negative regulation of receptor signaling pathway via STAT	2/261	26/21351	0.0399037090606226	0.362419569350596	0.334425202560698	ENSMUSG00000020027/ENSMUSG00000033933	2
BP	GO:0046486	glycerolipid metabolic process	9/261	372/21351	0.0400436236267399	0.36262378228555	0.334613641480428	ENSMUSG00000038855/ENSMUSG00000026447/ENSMUSG00000033174/ENSMUSG00000020027/ENSMUSG00000040564/ENSMUSG00000037062/ENSMUSG00000027665/ENSMUSG00000038732/ENSMUSG00000040479	9
BP	GO:0051058	negative regulation of small GTPase mediated signal transduction	3/261	62/21351	0.0402897827310987	0.363786108402435	0.335686186066741	ENSMUSG00000001507/ENSMUSG00000004952/ENSMUSG00000040479	3
BP	GO:0090407	organophosphate biosynthetic process	10/261	432/21351	0.0404998473950445	0.364058686232109	0.335937709173139	ENSMUSG00000038855/ENSMUSG00000026447/ENSMUSG00000037062/ENSMUSG00000007659/ENSMUSG00000027665/ENSMUSG00000042010/ENSMUSG00000038732/ENSMUSG00000005580/ENSMUSG00000040479/ENSMUSG00000033610	10
BP	GO:1903311	regulation of mRNA metabolic process	7/261	259/21351	0.0405557603833697	0.364058686232109	0.335937709173139	ENSMUSG00000039652/ENSMUSG00000027763/ENSMUSG00000069565/ENSMUSG00000035011/ENSMUSG00000020580/ENSMUSG00000078485/ENSMUSG00000009555	7
BP	GO:0007613	memory	5/261	154/21351	0.0410366084887887	0.367307382647477	0.338935466603054	ENSMUSG00000039652/ENSMUSG00000001507/ENSMUSG00000006307/ENSMUSG00000040907/ENSMUSG00000042589	5
BP	GO:0090263	positive regulation of canonical Wnt signaling pathway	4/261	106/21351	0.0412170346570411	0.367856078095211	0.339441779180439	ENSMUSG00000021096/ENSMUSG00000014039/ENSMUSG00000003345/ENSMUSG00000028163	4
BP	GO:0050854	regulation of antigen receptor-mediated signaling pathway	3/261	63/21351	0.0419346593402316	0.370871035734892	0.342223852513756	ENSMUSG00000054342/ENSMUSG00000040479/ENSMUSG00000069255	3
BP	GO:0031346	positive regulation of cell projection organization	10/261	435/21351	0.042107301282354	0.370871035734892	0.342223852513756	ENSMUSG00000027660/ENSMUSG00000059248/ENSMUSG00000046985/ENSMUSG00000037062/ENSMUSG00000025423/ENSMUSG00000001507/ENSMUSG00000042589/ENSMUSG00000003068/ENSMUSG00000040860/ENSMUSG00000027111	10
BP	GO:0001780	neutrophil homeostasis	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000038855/ENSMUSG00000006389	2
BP	GO:0006376	mRNA splice site selection	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000027763/ENSMUSG00000028484	2
BP	GO:0006891	intra-Golgi vesicle-mediated transport	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000000374/ENSMUSG00000025607	2
BP	GO:0007274	neuromuscular synaptic transmission	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000034656/ENSMUSG00000030691	2
BP	GO:0031440	regulation of mRNA 3'-end processing	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000039652/ENSMUSG00000009555	2
BP	GO:0046473	phosphatidic acid metabolic process	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000037062/ENSMUSG00000040479	2
BP	GO:0062009	secondary palate development	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000041235/ENSMUSG00000024563	2
BP	GO:0070233	negative regulation of T cell apoptotic process	2/261	27/21351	0.0427558577466392	0.370871035734892	0.342223852513756	ENSMUSG00000033933/ENSMUSG00000052085	2
BP	GO:0001838	embryonic epithelial tube formation	5/261	156/21351	0.0429762343021708	0.371738407633343	0.343024226023814	ENSMUSG00000016028/ENSMUSG00000020580/ENSMUSG00000017009/ENSMUSG00000037992/ENSMUSG00000035247	5
BP	GO:0030518	intracellular steroid hormone receptor signaling pathway	4/261	108/21351	0.0436482420351274	0.37649656816892	0.347414852070244	ENSMUSG00000024789/ENSMUSG00000025423/ENSMUSG00000018501/ENSMUSG00000035011	4
BP	GO:1902275	regulation of chromatin organization	6/261	209/21351	0.0438903838858767	0.377134238423173	0.348003266775133	ENSMUSG00000038518/ENSMUSG00000025019/ENSMUSG00000041997/ENSMUSG00000018501/ENSMUSG00000006307/ENSMUSG00000009555	6
BP	GO:0016482	cytosolic transport	5/261	157/21351	0.0439664267591782	0.377134238423173	0.348003266775133	ENSMUSG00000037062/ENSMUSG00000102805/ENSMUSG00000000374/ENSMUSG00000040247/ENSMUSG00000020903	5
BP	GO:0045926	negative regulation of growth	7/261	264/21351	0.0441723556132502	0.377851064082318	0.348664722685722	ENSMUSG00000038518/ENSMUSG00000020027/ENSMUSG00000043811/ENSMUSG00000029207/ENSMUSG00000003068/ENSMUSG00000030168/ENSMUSG00000048895	7
BP	GO:0106027	neuron projection organization	4/261	109/21351	0.0448934966932943	0.381903905754526	0.352404510798167	ENSMUSG00000001507/ENSMUSG00000040907/ENSMUSG00000042589/ENSMUSG00000048895	4
BP	GO:1905477	positive regulation of protein localization to membrane	4/261	109/21351	0.0448934966932943	0.381903905754526	0.352404510798167	ENSMUSG00000037062/ENSMUSG00000001507/ENSMUSG00000050556/ENSMUSG00000048895	4
BP	GO:1902903	regulation of supramolecular fiber organization	9/261	381/21351	0.0453883602982699	0.383329299984734	0.353719803333336	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000020580/ENSMUSG00000031827/ENSMUSG00000017009/ENSMUSG00000045038	9
BP	GO:0031365	N-terminal protein amino acid modification	2/261	28/21351	0.0456817300499942	0.383329299984734	0.353719803333336	ENSMUSG00000021096/ENSMUSG00000036282	2
BP	GO:0045061	thymic T cell selection	2/261	28/21351	0.0456817300499942	0.383329299984734	0.353719803333336	ENSMUSG00000038855/ENSMUSG00000003068	2
BP	GO:0045922	negative regulation of fatty acid metabolic process	2/261	28/21351	0.0456817300499942	0.383329299984734	0.353719803333336	ENSMUSG00000018501/ENSMUSG00000042010	2
BP	GO:0060384	innervation	2/261	28/21351	0.0456817300499942	0.383329299984734	0.353719803333336	ENSMUSG00000041235/ENSMUSG00000035764	2
BP	GO:0043254	regulation of protein-containing complex assembly	10/261	442/21351	0.0460266177976382	0.385176682274002	0.355424488313241	ENSMUSG00000021096/ENSMUSG00000037062/ENSMUSG00000102805/ENSMUSG00000038400/ENSMUSG00000024381/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000031827/ENSMUSG00000045038/ENSMUSG00000003283	10
BP	GO:0035264	multicellular organism growth	6/261	212/21351	0.0464697992730545	0.386789057022082	0.356912318434271	ENSMUSG00000020027/ENSMUSG00000041235/ENSMUSG00000027665/ENSMUSG00000018501/ENSMUSG00000032512/ENSMUSG00000037992	6
BP	GO:0070085	glycosylation	6/261	212/21351	0.0464697992730545	0.386789057022082	0.356912318434271	ENSMUSG00000042460/ENSMUSG00000043067/ENSMUSG00000042428/ENSMUSG00000034353/ENSMUSG00000000420/ENSMUSG00000056091	6
BP	GO:0051250	negative regulation of lymphocyte activation	5/261	160/21351	0.0470187605774247	0.390042419703032	0.359914381693519	ENSMUSG00000044244/ENSMUSG00000033767/ENSMUSG00000040247/ENSMUSG00000017009/ENSMUSG00000069255	5
BP	GO:1904951	positive regulation of establishment of protein localization	8/261	325/21351	0.0471132845042846	0.390042419703032	0.359914381693519	ENSMUSG00000006386/ENSMUSG00000054342/ENSMUSG00000059895/ENSMUSG00000024789/ENSMUSG00000037062/ENSMUSG00000050556/ENSMUSG00000045038/ENSMUSG00000048895	8
BP	GO:0099175	regulation of postsynapse organization	4/261	111/21351	0.0474432401828725	0.390679268492561	0.360502038386066	ENSMUSG00000042589/ENSMUSG00000033933/ENSMUSG00000063506/ENSMUSG00000048895	4
BP	GO:2000106	regulation of leukocyte apoptotic process	4/261	111/21351	0.0474432401828725	0.390679268492561	0.360502038386066	ENSMUSG00000038855/ENSMUSG00000033933/ENSMUSG00000052085/ENSMUSG00000041837	4
BP	GO:0032801	receptor catabolic process	2/261	29/21351	0.0486791125973399	0.397674866932766	0.366957275970479	ENSMUSG00000037062/ENSMUSG00000034177	2
BP	GO:0045822	negative regulation of heart contraction	2/261	29/21351	0.0486791125973399	0.397674866932766	0.366957275970479	ENSMUSG00000024789/ENSMUSG00000024381	2
BP	GO:0090314	positive regulation of protein targeting to membrane	2/261	29/21351	0.0486791125973399	0.397674866932766	0.366957275970479	ENSMUSG00000050556/ENSMUSG00000048895	2
BP	GO:1903510	mucopolysaccharide metabolic process	3/261	67/21351	0.0488455124363573	0.397981378373275	0.367240111554559	ENSMUSG00000034612/ENSMUSG00000028163/ENSMUSG00000034165	3
BP	GO:0006338	chromatin remodeling	5/261	162/21351	0.0491219359570338	0.399180363777159	0.368346483755375	ENSMUSG00000038518/ENSMUSG00000041235/ENSMUSG00000069729/ENSMUSG00000042323/ENSMUSG00000035011	5
BP	GO:0022604	regulation of cell morphogenesis	8/261	329/21351	0.0499499115964641	0.401485270578344	0.370473352691429	ENSMUSG00000037062/ENSMUSG00000025423/ENSMUSG00000042589/ENSMUSG00000074570/ENSMUSG00000042446/ENSMUSG00000006389/ENSMUSG00000003283/ENSMUSG00000030498	8
BP	GO:0055067	monovalent inorganic cation homeostasis	5/261	163/21351	0.0501940450936382	0.401485270578344	0.370473352691429	ENSMUSG00000044708/ENSMUSG00000006574/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766	5
BP	GO:0006650	glycerophospholipid metabolic process	7/261	272/21351	0.0503801582722393	0.401485270578344	0.370473352691429	ENSMUSG00000038855/ENSMUSG00000026447/ENSMUSG00000020027/ENSMUSG00000037062/ENSMUSG00000027665/ENSMUSG00000038732/ENSMUSG00000040479	7
BP	GO:0014706	striated muscle tissue development	10/261	450/21351	0.0508001263113977	0.401485270578344	0.370473352691429	ENSMUSG00000027660/ENSMUSG00000038518/ENSMUSG00000038763/ENSMUSG00000041235/ENSMUSG00000027763/ENSMUSG00000024236/ENSMUSG00000005124/ENSMUSG00000037992/ENSMUSG00000034161/ENSMUSG00000028634	10
BP	GO:0042593	glucose homeostasis	7/261	273/21351	0.0511930046211199	0.401485270578344	0.370473352691429	ENSMUSG00000034656/ENSMUSG00000027665/ENSMUSG00000005124/ENSMUSG00000003068/ENSMUSG00000050556/ENSMUSG00000045038/ENSMUSG00000030168	7
BP	GO:0030178	negative regulation of Wnt signaling pathway	5/261	164/21351	0.0512798460979228	0.401485270578344	0.370473352691429	ENSMUSG00000020844/ENSMUSG00000033767/ENSMUSG00000087370/ENSMUSG00000034177/ENSMUSG00000003068	5
BP	GO:0031056	regulation of histone modification	5/261	164/21351	0.0512798460979228	0.401485270578344	0.370473352691429	ENSMUSG00000038518/ENSMUSG00000025019/ENSMUSG00000018501/ENSMUSG00000006307/ENSMUSG00000009555	5
BP	GO:0007589	body fluid secretion	4/261	114/21351	0.0514156047166666	0.401485270578344	0.370473352691429	ENSMUSG00000054342/ENSMUSG00000020027/ENSMUSG00000020872/ENSMUSG00000045038	4
BP	GO:0045446	endothelial cell differentiation	4/261	114/21351	0.0514156047166666	0.401485270578344	0.370473352691429	ENSMUSG00000042323/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000090698	4
BP	GO:0031295	T cell costimulation	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000035000/ENSMUSG00000068220	2
BP	GO:0043153	entrainment of circadian clock by photoperiod	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000023965/ENSMUSG00000022124	2
BP	GO:0046885	regulation of hormone biosynthetic process	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000034656/ENSMUSG00000028163	2
BP	GO:0048535	lymph node development	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000028163/ENSMUSG00000040447	2
BP	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000040479/ENSMUSG00000069255	2
BP	GO:0050951	sensory perception of temperature stimulus	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000020872/ENSMUSG00000039652	2
BP	GO:0061037	negative regulation of cartilage development	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000005124/ENSMUSG00000037992	2
BP	GO:1903649	regulation of cytoplasmic transport	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000037062/ENSMUSG00000102805	2
BP	GO:2000637	positive regulation of gene silencing by miRNA	2/261	30/21351	0.0517458347442296	0.401485270578344	0.370473352691429	ENSMUSG00000026254/ENSMUSG00000028163	2
BP	GO:0033500	carbohydrate homeostasis	7/261	274/21351	0.0520141018755059	0.402555254615444	0.371460687975186	ENSMUSG00000034656/ENSMUSG00000027665/ENSMUSG00000005124/ENSMUSG00000003068/ENSMUSG00000050556/ENSMUSG00000045038/ENSMUSG00000030168	7
BP	GO:2001233	regulation of apoptotic signaling pathway	9/261	392/21351	0.0525435241879301	0.40563600673082	0.374303473622965	ENSMUSG00000027660/ENSMUSG00000028124/ENSMUSG00000024789/ENSMUSG00000037062/ENSMUSG00000007659/ENSMUSG00000032380/ENSMUSG00000033933/ENSMUSG00000027111/ENSMUSG00000041837	9
BP	GO:0043401	steroid hormone mediated signaling pathway	4/261	115/21351	0.052779006167596	0.40596131501869	0.37460365412994	ENSMUSG00000024789/ENSMUSG00000025423/ENSMUSG00000018501/ENSMUSG00000035011	4
BP	GO:0043542	endothelial cell migration	6/261	219/21351	0.0528485908800237	0.40596131501869	0.37460365412994	ENSMUSG00000006386/ENSMUSG00000059895/ENSMUSG00000039713/ENSMUSG00000035000/ENSMUSG00000033933/ENSMUSG00000020580	6
BP	GO:0072175	epithelial tube formation	5/261	166/21351	0.053492543882892	0.409888276700671	0.378227285597463	ENSMUSG00000016028/ENSMUSG00000020580/ENSMUSG00000017009/ENSMUSG00000037992/ENSMUSG00000035247	5
BP	GO:0001776	leukocyte homeostasis	4/261	116/21351	0.0541619853276017	0.411331852368753	0.379559355182102	ENSMUSG00000027660/ENSMUSG00000038855/ENSMUSG00000040447/ENSMUSG00000006389	4
